# Time	Population
138.0100	0.0000	87.9782	12.0218
139.0100	0.0000	87.8902	12.1098
140.0100	0.0000	87.8024	12.1976
141.0100	0.0000	87.7146	12.2854
142.0100	0.0000	87.6268	12.3732
143.0100	0.0000	87.5392	12.4608
144.0100	0.0000	87.4517	12.5483
145.0100	0.0000	87.3642	12.6358
146.0100	0.0000	87.2769	12.7231
147.0100	0.0000	87.1896	12.8104
148.0100	0.0000	87.1024	12.8976
149.0100	0.0000	87.0153	12.9847
150.0100	0.0000	86.9283	13.0717
151.0100	0.0000	86.8413	13.1587
152.0100	0.0000	86.7545	13.2455
153.0100	0.0000	86.6677	13.3323
154.0100	0.0000	86.5811	13.4189
155.0100	0.0000	86.4945	13.5055
156.0100	0.0000	86.4080	13.5920
157.0100	0.0000	86.3216	13.6784
158.0100	0.0000	86.2353	13.7647
159.0100	0.0000	86.1490	13.8510
160.0100	0.0000	86.0629	13.9371
161.0100	0.0000	85.9768	14.0232
162.0100	0.0000	85.8909	14.1091
163.0100	0.0000	85.8050	14.1950
164.0100	0.0000	85.7192	14.2808
165.0100	0.0000	85.6334	14.3666
166.0100	0.0000	85.5478	14.4522
167.0100	0.0000	85.4623	14.5377
168.0100	0.0000	85.3768	14.6232
169.0100	0.0000	85.2914	14.7086
170.0100	0.0000	85.2061	14.7939
171.0100	0.0000	85.1209	14.8791
172.0100	0.0000	85.0358	14.9642
173.0100	0.0000	84.9508	15.0492
174.0100	0.0000	84.8658	15.1342
175.0100	0.0000	84.7809	15.2191
176.0100	0.0000	84.6962	15.3038
177.0100	0.0000	84.6115	15.3885
178.0100	0.0000	84.5269	15.4731
179.0100	0.0000	84.4423	15.5577
180.0100	0.0000	84.3579	15.6421
181.0100	0.0000	84.2735	15.7265
182.0100	0.0000	84.1893	15.8107
183.0100	0.0000	84.1051	15.8949
184.0100	0.0000	84.0210	15.9790
185.0100	0.0000	83.9369	16.0631
186.0100	0.0000	83.8530	16.1470
187.0100	0.0000	83.7691	16.2309
188.0100	0.0000	83.6854	16.3146
189.0100	0.0000	83.6017	16.3983
190.0100	0.0000	83.5181	16.4819
191.0100	0.0000	83.4346	16.5654
192.0100	0.0000	83.3511	16.6489
193.0100	0.0000	83.2678	16.7322
194.0100	0.0000	83.1845	16.8155
195.0100	0.0000	83.1013	16.8987
196.0100	0.0000	83.0182	16.9818
197.0100	0.0000	82.9352	17.0648
198.0100	0.0000	82.8523	17.1477
199.0100	0.0000	82.7694	17.2306
